resolution,scope,feature,lag,n,spearman_r,p,q_fdr
weekly,gilde,rain_over_15mm,1,171,-0.05328181314636085,0.48885470959823135,0.946308738047774
weekly,gilde,precip_over_15mm,1,171,-0.05328181314636085,0.48885470959823135,0.946308738047774
weekly,gilde,wind_over_30km/h,1,171,-0.053265330017832235,0.48898936245238017,0.946308738047774
monthly,ummels,snow_over_2cm,1,41,0.11078077451505956,0.4904876816836537,0.946308738047774
monthly,ummels,snow_over_0.5cm,2,40,0.11214723691509525,0.49084315793990385,0.946308738047774
weekly,gilde,tmin_under_-2°C,1,171,-0.05299956523842281,0.4911631611571588,0.946308738047774
monthly,ummels,tmin_under_-3°C,0,42,-0.10874136694278544,0.4930322344945052,0.946308738047774
weekly,ummels,precip_over_5mm,0,163,-0.054056531074279865,0.4931309091801402,0.946308738047774
monthly,ummels,tmin_under_2°C,1,41,0.1100306285777459,0.4934477193807306,0.946308738047774
weekly,pooled,wind_over_25km/h,2,331,-0.03770469269235466,0.4942121020685469,0.946308738047774
weekly,ummels,tmin_under_2°C,1,162,-0.05338784977645659,0.4998435559793345,0.9524997298654396
monthly,pooled,tmax_over_27°C,0,83,-0.07509353060084581,0.4998582185180915,0.9524997298654396
monthly,pooled,tmin_under_0°C,1,81,0.07600906715468204,0.5000407301200945,0.9524997298654396
weekly,pooled,tmin_under_-3°C,1,333,-0.03700228285007652,0.5009983445532831,0.9526756085546886
weekly,ummels,precip_over_20mm,0,163,0.05284339281722429,0.5028989389956594,0.9529978172706041
weekly,ummels,rain_over_20mm,0,163,0.05284339281722429,0.5028989389956594,0.9529978172706041
monthly,ummels,wind_over_35km/h,0,42,-0.10589578839189258,0.5044830359208842,0.9543570834173427
weekly,gilde,tmax_over_24°C,1,171,-0.05119230232444021,0.506080940289329,0.9555010814002383
weekly,ummels,tmin_under_1°C,1,162,-0.05242925400516229,0.5075842230613253,0.9555010814002383
monthly,ummels,gust_over_60km/h,1,41,0.10645275214945475,0.5076913102807805,0.9555010814002383
monthly,gilde,wind_over_40km/h,0,41,-0.10623238686813212,0.5085753152865977,0.9555314370828398
weekly,gilde,wind_over_40km/h,2,170,-0.05051290099707555,0.5130046887539949,0.958069697746996
weekly,ummels,gust_over_60km/h,1,162,-0.05173009700032902,0.5132689837663216,0.958069697746996
weekly,ummels,rain_over_3mm,1,162,0.0516906850838157,0.5135904122739463,0.958069697746996
weekly,pooled,tmax_over_24°C,0,335,0.03569477436116239,0.5149902011149726,0.958069697746996
weekly,gilde,tmax_over_27°C,0,172,0.0499223360151097,0.5154617600899674,0.958069697746996
weekly,ummels,tmax_over_32°C,1,162,0.05140382155143412,0.5159330845395795,0.958069697746996
weekly,ummels,snow_over_0.5cm,1,162,-0.05139349025222631,0.516017557460462,0.958069697746996
monthly,pooled,rain_over_10mm,0,83,0.07140873309411991,0.5211861863222099,0.9641407383670652
monthly,gilde,tmin_under_-2°C,2,39,-0.10570041752608927,0.5218994595230558,0.9641407383670652
weekly,pooled,rain_mm_sum,1,333,-0.035102562769332185,0.5232460353868834,0.9641407383670652
monthly,pooled,gust_over_50km/h,2,79,-0.07260795011339052,0.5248368465378986,0.9641407383670652
monthly,gilde,tmin_under_-3°C,0,41,-0.10217007830915102,0.5250092096282154,0.9641407383670652
weekly,pooled,tmin_under_1°C,1,333,-0.03484913732895933,0.5262516098081421,0.9641407383670652
monthly,gilde,tmax_under_5°C,0,41,0.10163836440595066,0.527179395397083,0.9641407383670652
weekly,pooled,precip_over_2mm,0,335,-0.03450831772135001,0.5290658672526872,0.9641407383670652
monthly,ummels,tmax_under_3°C,0,42,-0.0998742141912629,0.5291513326099478,0.9641407383670652
monthly,gilde,tmax_over_30°C,2,39,-0.1032378634786035,0.5316963362633446,0.9641407383670652
monthly,gilde,rain_over_20mm,0,41,0.10052799740208558,0.5317254850488209,0.9641407383670652
monthly,gilde,precip_over_20mm,0,41,0.10052799740208558,0.5317254850488209,0.9641407383670652
monthly,gilde,tmax_under_7°C,2,39,0.10301540948390124,0.5325857129681485,0.9641407383670652
monthly,pooled,precip_over_10mm,0,83,0.06946458427271608,0.5326214676414004,0.9641407383670652
monthly,ummels,snow_over_0.5cm,1,41,0.09929985483291986,0.5367759062875108,0.9641407383670652
monthly,gilde,wind_over_35km/h,2,39,-0.10190900123018028,0.5370198562714439,0.9641407383670652
weekly,ummels,tmin_under_-1°C,2,161,0.04898891406077507,0.5371510135185554,0.9641407383670652
weekly,gilde,gust_over_40km/h,2,170,-0.047570652170607776,0.5378825191172614,0.9641407383670652
weekly,ummels,precip_over_2mm,0,163,-0.048562109246259116,0.5381642272130129,0.9641407383670652
monthly,pooled,tmean_under_4°C,1,81,0.06935523625523247,0.5383983067781279,0.9641407383670652
monthly,ummels,tmean_under_0°C,1,41,-0.0988947771546445,0.5384467525459298,0.9641407383670652
monthly,pooled,tmin_under_5°C,0,83,-0.06805924653969925,0.5409643897586143,0.9641407383670652
weekly,ummels,tmax_over_30°C,1,162,0.04820030657115371,0.5424625880192123,0.9641407383670652
monthly,ummels,tmax_over_28°C,2,40,-0.0991169546681371,0.5428598879039771,0.9641407383670652
monthly,gilde,precip_over_5mm,0,41,0.09776311663802681,0.54312781713352,0.9641407383670652
monthly,ummels,tmin_under_5°C,0,42,-0.09644487824869072,0.5434589937503047,0.9641407383670652
weekly,pooled,tmin_under_-1°C,2,331,0.03347757303676069,0.5438926643762881,0.9641407383670652
monthly,ummels,tmean_under_10°C,1,41,0.09740794886142692,0.544600957259468,0.9641407383670652
monthly,gilde,wind_max_kmh_mean,0,41,-0.09738675958188156,0.5446889049369342,0.9641407383670652
weekly,ummels,tmean_under_10°C,2,161,0.04798211880723445,0.5455582924638344,0.9641407383670652
weekly,gilde,wind_over_40km/h,0,172,0.04624220625887349,0.5469338774772913,0.9650227549719513
weekly,gilde,gust_over_80km/h,0,172,0.046004844406653755,0.5489956731614012,0.9662839164772137
weekly,ummels,tmax_over_27°C,1,162,0.047297073974125504,0.550062477690511,0.9662839164772137
monthly,gilde,snow_over_0.5cm,1,40,0.09724113720143973,0.5505591049472801,0.9662839164772137
monthly,ummels,tmean_under_0°C,0,42,-0.09435764096773404,0.5522569313537459,0.9662839164772137
weekly,pooled,tmax_under_5°C,1,333,-0.032620111680117206,0.5530602070645011,0.9662839164772137
monthly,gilde,precip_over_2mm,0,41,-0.09522565051339306,0.5536941800589142,0.9662839164772137
weekly,gilde,wind_over_25km/h,0,172,0.04541253110974601,0.5541572011441046,0.9662839164772137
monthly,ummels,wind_over_40km/h,0,42,-0.09378796936679783,0.5546697867516794,0.9662839164772137
weekly,ummels,precip_over_1mm,2,161,0.04675784223718141,0.5558680098608493,0.9666025363607588
weekly,ummels,tmax_over_28°C,1,162,0.04652395886279371,0.5566085450070127,0.9666025363607588
weekly,gilde,tmax_over_25°C,0,172,0.044936065620904624,0.5583262205487823,0.9680585335814321
monthly,gilde,tmax_over_22°C,0,41,0.09377885981964042,0.5597617961464548,0.9690215999327779
weekly,pooled,rain_over_15mm,1,333,-0.0318382750294775,0.5626187869935367,0.9724384371740722
monthly,pooled,gust_over_80km/h,2,79,-0.06583680211419009,0.5642981263233696,0.9737503709135447
weekly,pooled,precip_over_5mm,1,333,-0.03163258216484947,0.5651466730370164,0.9737503709135447
weekly,pooled,wind_over_40km/h,2,331,-0.031306063037644674,0.570341679382444,0.9764014265055037
monthly,gilde,tmax_under_3°C,0,41,0.09122038134342052,0.5705668627954248,0.9764014265055037
weekly,gilde,gust_over_70km/h,0,172,-0.04351780336635885,0.570824530077033,0.9764014265055037
weekly,ummels,precip_over_1mm,1,162,0.04485704632745165,0.5708491775212627,0.9764014265055037
monthly,pooled,tmax_under_5°C,0,83,0.06306536034952563,0.5711194538324653,0.9764014265055037
monthly,ummels,tmin_under_2°C,0,42,0.08922827895718351,0.5741589732400411,0.9773502985622473
weekly,ummels,snow_over_0.5cm,2,161,0.04458604318088383,0.5743853421816335,0.9773502985622473
monthly,gilde,rain_over_10mm,1,40,0.09121282510913567,0.5756453979074745,0.9773502985622473
weekly,gilde,rain_over_8mm,1,171,-0.04299314665705208,0.5766101806410011,0.9773502985622473
weekly,pooled,precip_over_15mm,1,333,-0.03068955252649728,0.5768051967723874,0.9773502985622473
monthly,pooled,rain_over_1mm,1,81,-0.06275732691629361,0.5778101767598239,0.9773502985622473
weekly,gilde,tmin_under_5°C,1,171,0.042696689787878446,0.5792439183879251,0.9773502985622473
weekly,pooled,rain_over_3mm,2,331,0.030517171638630783,0.5800992324091278,0.9773502985622473
monthly,ummels,wind_over_30km/h,0,42,-0.08763475253735362,0.5810428296261234,0.9773502985622473
weekly,gilde,tmax_over_24°C,0,172,0.042303638368904266,0.5816280544990926,0.9773502985622473
monthly,pooled,tmax_over_28°C,1,81,-0.06138998757596219,0.5861412993115327,0.9773502985622473
monthly,gilde,tmin_under_-1°C,2,39,0.08978028600302991,0.5867611697566759,0.9773502985622473
monthly,gilde,tmean_under_8°C,1,40,-0.08855098392792866,0.5868847999761952,0.9773502985622473
weekly,gilde,gust_over_70km/h,2,170,0.04173987840413493,0.5888923778090258,0.9773502985622473
weekly,pooled,tmax_over_26°C,1,333,-0.02966333501996966,0.5896189268532792,0.9773502985622473
monthly,pooled,temp_mean_c_mean,2,79,-0.061246348588120746,0.59182280609549,0.9773502985622473
weekly,pooled,tmax_over_32°C,1,333,0.029435777547675106,0.5924778909356948,0.9773502985622473
weekly,ummels,rain_over_2mm,1,162,0.04206793875310386,0.5950538910099961,0.9773502985622473
weekly,pooled,rain_over_10mm,1,333,-0.02921238076135692,0.5952907223874921,0.9773502985622473
monthly,ummels,tmax_over_22°C,2,40,0.08639257836478892,0.5960694619435029,0.9773502985622473
weekly,gilde,gust_over_50km/h,0,172,0.0406843502068096,0.5961819549540631,0.9773502985622473
monthly,pooled,tmax_over_25°C,1,81,-0.05965486218619108,0.5967912763365217,0.9773502985622473
weekly,ummels,tmax_under_5°C,2,161,0.041982632669921936,0.5969564099456296,0.9773502985622473
monthly,gilde,rain_over_10mm,0,41,0.08478151560610664,0.5981736259113312,0.9773502985622473
weekly,ummels,rain_over_0.5mm,0,163,0.04138260855421878,0.599933249761273,0.9773502985622473
monthly,pooled,wind_max_kmh_mean,2,79,-0.05983446932814022,0.6004084068217597,0.9773502985622473
monthly,gilde,snow_over_1cm,1,40,0.0849156950582606,0.6023900287316172,0.9773502985622473
monthly,gilde,rain_over_5mm,0,41,0.08351133356459922,0.6036875736273154,0.9773502985622473
weekly,ummels,snow_over_2cm,2,161,-0.04121159033902601,0.6037171058812882,0.9773502985622473
monthly,ummels,wind_max_kmh_mean,0,42,-0.08240823272020097,0.6038772546278453,0.9773502985622473
weekly,ummels,gust_over_50km/h,2,161,-0.04098428386724736,0.6057166722289892,0.9773502985622473
weekly,ummels,tmax_over_32°C,0,163,-0.040704999156397144,0.6059235012561459,0.9773502985622473
weekly,ummels,tmax_over_25°C,1,162,0.04068500654599692,0.6072249992602693,0.9773502985622473
monthly,pooled,precip_over_1mm,1,81,-0.05791503711777168,0.6075559708053061,0.9773502985622473
monthly,gilde,tmin_under_-2°C,1,40,-0.08311666464563876,0.6101281599017123,0.9773502985622473
weekly,gilde,tmax_over_26°C,2,170,0.039357055574873276,0.6103564523690562,0.9773502985622473
monthly,gilde,tmax_over_32°C,2,39,0.08412656785179598,0.6106251792469054,0.9773502985622473
monthly,ummels,tmin_under_-2°C,2,40,0.08292677618120202,0.6109473891124392,0.9773502985622473
weekly,ummels,rain_over_2mm,0,163,-0.03980596657000222,0.6139118453627426,0.9773502985622473
monthly,gilde,tmax_under_7°C,1,40,-0.08157635758413775,0.6167868967265026,0.9773502985622473
monthly,gilde,tmax_under_5°C,1,40,0.0813271898020692,0.6178669147583614,0.9773502985622473
monthly,ummels,snow_over_0.1cm,1,41,0.08006325640154793,0.6187652808330264,0.9773502985622473
monthly,ummels,wind_over_25km/h,0,42,-0.07893990517431534,0.6192407600473104,0.9773502985622473
weekly,ummels,tmin_under_-3°C,2,161,0.03929657159083331,0.620653994393196,0.9773502985622473
monthly,ummels,rain_over_10mm,1,41,0.07891873012010367,0.6238047468822179,0.9773502985622473
monthly,pooled,tmin_under_5°C,2,79,-0.05594205619405731,0.624358751679011,0.9773502985622473
monthly,gilde,tmean_under_10°C,1,40,-0.07949181934853163,0.6258466533562076,0.9773502985622473
weekly,ummels,precip_over_2mm,2,161,0.03860070030535039,0.6268587796771901,0.9773502985622473
monthly,ummels,wind_max_kmh_max,0,42,-0.0772222672392837,0.6269095159758573,0.9773502985622473
monthly,ummels,rain_over_1mm,0,42,0.07716625192825727,0.627160268196347,0.9773502985622473
weekly,gilde,tmax_over_30°C,2,170,-0.03738485771591275,0.6283774433200383,0.9773502985622473
monthly,pooled,tmax_over_24°C,2,79,-0.05487230706913182,0.6310112046729414,0.9773502985622473
monthly,gilde,temp_max_c_max,2,39,-0.0785464852466022,0.6345740553189082,0.9773502985622473
weekly,gilde,tmean_under_4°C,2,170,0.03657058997763184,0.6358831607709691,0.9773502985622473
monthly,pooled,rain_over_5mm,0,83,0.05258240159610857,0.6368481195745074,0.9773502985622473
weekly,ummels,wind_max_kmh_max,2,161,-0.03746136863802641,0.6370742396364892,0.9773502985622473
monthly,ummels,wind_over_35km/h,1,41,0.07570111408589407,0.6380625588021611,0.9773502985622473
monthly,ummels,gust_over_60km/h,2,40,0.07658345854238298,0.6385777836962188,0.9773502985622473
weekly,pooled,rain_over_8mm,1,333,-0.025798774969237003,0.6390043861110651,0.9773502985622473
weekly,gilde,temp_max_c_max,2,170,-0.03588193159299423,0.642260137451524,0.9773502985622473
monthly,ummels,tmax_under_7°C,1,41,0.07462490631551995,0.6428606123525699,0.9773502985622473
monthly,pooled,tmax_over_32°C,2,79,0.05274888682855048,0.6443029062139595,0.9773502985622473
monthly,ummels,wind_max_kmh_max,1,41,0.0740418118466899,0.6454662285183078,0.9773502985622473
monthly,pooled,tmax_over_22°C,2,79,-0.05249017481786117,0.6459300890403669,0.9773502985622473
monthly,ummels,gust_over_40km/h,2,40,-0.0748075958689613,0.6464023850474668,0.9773502985622473
monthly,ummels,temp_mean_c_mean,0,42,0.07284660886475974,0.6466201108539371,0.9773502985622473
weekly,pooled,precip_over_10mm,1,333,-0.025188137264635792,0.6469634475456596,0.9773502985622473
weekly,pooled,precip_over_1mm,0,335,-0.024978379780316855,0.6487195954747255,0.9773502985622473
weekly,gilde,tmean_under_10°C,1,171,-0.03507702383372624,0.6487729613767117,0.9773502985622473
monthly,pooled,precip_over_5mm,1,81,0.051175748548016015,0.6500300121922282,0.9773502985622473
monthly,gilde,tmax_under_3°C,2,39,0.07489947165433126,0.6504291036628295,0.9773502985622473
monthly,ummels,gust_over_70km/h,2,40,0.07383745841425471,0.6506928716776619,0.9773502985622473
monthly,ummels,snow_over_2cm,0,42,-0.07184822974325696,0.6511516676142186,0.9773502985622473
monthly,ummels,tmin_under_-1°C,2,40,0.07356263132515854,0.6519103396449007,0.9773502985622473
monthly,ummels,gust_over_50km/h,1,41,-0.07215057949605055,0.6539460767900296,0.9773502985622473
weekly,pooled,tmean_under_0°C,1,333,-0.024605524599865303,0.6545949049816424,0.9773502985622473
monthly,gilde,precip_over_1mm,1,40,-0.07281599237563216,0.6552223984078609,0.9773502985622473
monthly,pooled,gust_over_60km/h,0,83,-0.04969153277154605,0.6555094704566524,0.9773502985622473
monthly,gilde,rain_over_1mm,1,40,-0.07237059590790405,0.6572012681942624,0.9773502985622473
monthly,pooled,tmax_over_26°C,0,83,-0.04906985180530472,0.6595508297898607,0.9773502985622473
weekly,ummels,tmin_under_1°C,2,161,0.03489733973488155,0.660312832613617,0.9773502985622473
weekly,pooled,tmax_over_22°C,0,335,0.02407413813718668,0.660628388686706,0.9773502985622473
weekly,pooled,rain_over_5mm,1,333,-0.02405716295776245,0.6618107099561203,0.9773502985622473
monthly,pooled,tmax_over_32°C,0,83,0.04834698173340363,0.6642622726949795,0.9773502985622473
monthly,gilde,rain_over_15mm,2,39,0.07163712512859062,0.6647418178620986,0.9773502985622473
monthly,gilde,precip_over_15mm,2,39,0.07163712512859062,0.6647418178620986,0.9773502985622473
weekly,gilde,temp_max_c_max,1,171,0.033339673349015705,0.6650907062613999,0.9773502985622473
monthly,ummels,rain_over_3mm,1,41,-0.06964481767141409,0.6652476312275015,0.9773502985622473
weekly,ummels,gust_over_80km/h,1,162,-0.034090410610054744,0.6667117035988952,0.9773502985622473
monthly,ummels,precip_over_20mm,0,42,-0.06843574609212774,0.6667336517581881,0.9773502985622473
monthly,ummels,rain_over_20mm,0,42,-0.06843574609212774,0.6667336517581881,0.9773502985622473
weekly,gilde,tmax_over_22°C,0,172,-0.03300039697087832,0.6673721616729023,0.9773502985622473
weekly,gilde,gust_over_60km/h,0,172,0.03271847943751413,0.6700466250610067,0.9773502985622473
weekly,gilde,tmax_under_9°C,1,171,0.03270143707037376,0.6711254608479771,0.9773502985622473
weekly,ummels,rain_over_1mm,2,161,0.03371564604860558,0.671134884018644,0.9773502985622473
monthly,pooled,tmin_under_2°C,1,81,0.047202000384433625,0.6756192266893715,0.9773502985622473
monthly,gilde,rain_over_8mm,0,41,0.06735601846654002,0.6756349786111652,0.9773502985622473
monthly,gilde,gust_over_70km/h,2,39,-0.06901025993989554,0.6763526076184134,0.9773502985622473
monthly,pooled,rain_over_2mm,0,83,-0.04647061699525177,0.6765523675826937,0.9773502985622473
monthly,pooled,tmin_under_1°C,0,83,-0.04640000520366577,0.6770165514117399,0.9773502985622473
weekly,gilde,tmax_over_24°C,2,170,0.03197127888559943,0.6789584850593752,0.9773502985622473
weekly,gilde,precip_over_10mm,2,170,-0.03189942497409655,0.6796402230736204,0.9773502985622473
weekly,ummels,tmax_under_9°C,0,163,0.03249212782006346,0.6805241652437641,0.9773502985622473
weekly,gilde,wind_max_kmh_max,0,172,0.03157626627018222,0.6809246259253673,0.9773502985622473
weekly,ummels,tmax_over_24°C,0,163,0.03242796096000175,0.6811206389787723,0.9773502985622473
monthly,ummels,precip_mm_sum,2,40,0.06697936210131332,0.6813339163273452,0.9773502985622473
monthly,pooled,precip_over_1mm,0,83,-0.04568189639985884,0.6817440277872937,0.9773502985622473
monthly,ummels,rain_over_0.5mm,0,42,0.06517510262982901,0.6817527601868613,0.9773502985622473
monthly,pooled,tmean_under_4°C,0,83,0.04518195119812759,0.6850425507829582,0.9773502985622473
weekly,pooled,tmin_under_-1°C,1,333,-0.022217394060893535,0.6862459964294935,0.9773502985622473
weekly,ummels,tmax_over_28°C,0,163,0.03174236994768546,0.6875059318505798,0.9773502985622473
monthly,pooled,rain_over_8mm,0,83,0.044571069419505796,0.6890810159499368,0.9773502985622473
weekly,pooled,wind_max_kmh_max,2,331,-0.0220540753034577,0.6893263195140548,0.9773502985622473
monthly,gilde,snow_over_0.5cm,0,41,0.06429741198523772,0.6896088530311717,0.9773502985622473
weekly,pooled,rain_over_3mm,0,335,-0.021686084035072797,0.6924861492868971,0.9773502985622473
monthly,ummels,rain_over_10mm,2,40,0.06367396981150453,0.6962879929108468,0.9773502985622473
weekly,pooled,precip_over_10mm,0,335,-0.02139658875525946,0.6963866199336151,0.9773502985622473
monthly,pooled,precip_mm_sum,0,83,0.043428067671382395,0.6966605862880364,0.9773502985622473
weekly,pooled,gust_over_50km/h,2,331,-0.021503090184927416,0.6966995735278315,0.9773502985622473
weekly,pooled,tmax_over_26°C,0,335,-0.021267041570104932,0.6981346535996508,0.9773502985622473
weekly,gilde,rain_over_20mm,1,171,0.029866315919646103,0.6981827539968286,0.9773502985622473
weekly,gilde,precip_over_20mm,1,171,0.029866315919646103,0.6981827539968286,0.9773502985622473
monthly,ummels,precip_over_10mm,0,42,0.06125765810833892,0.6999584770319577,0.9773502985622473
monthly,pooled,temp_max_c_max,1,81,0.04286407931708813,0.7039785471889148,0.9773502985622473
weekly,pooled,rain_over_10mm,0,335,-0.020678022925432107,0.7061025211481333,0.9773502985622473
monthly,pooled,tmin_under_-3°C,2,79,-0.0428677676167552,0.7075738612201502,0.9773502985622473
monthly,pooled,tmin_under_-2°C,1,81,-0.04177454029125242,0.7111672238641229,0.9773502985622473
monthly,gilde,gust_over_60km/h,2,39,-0.06120435374082509,0.7112836578216549,0.9773502985622473
monthly,ummels,tmax_under_5°C,0,42,0.058774259488084034,0.7115869725375575,0.9773502985622473
monthly,ummels,tmean_under_8°C,1,41,0.059389095733054606,0.7122459059696599,0.9773502985622473
monthly,pooled,rain_over_1mm,0,83,-0.04105821407012873,0.7124700550870177,0.9773502985622473
monthly,pooled,precip_over_2mm,0,83,-0.04096071995187034,0.7131231045126064,0.9773502985622473
monthly,ummels,tmin_under_3°C,0,42,0.05842878037723963,0.7132098728135781,0.9773502985622473
monthly,gilde,precip_over_10mm,0,41,0.05899350835091498,0.7140813116322954,0.9773502985622473
weekly,pooled,rain_over_5mm,0,335,0.02001355154680892,0.7151296767481709,0.9773502985622473
weekly,pooled,tmax_over_25°C,1,333,-0.020053413795038253,0.7154091927938923,0.9773502985622473
weekly,ummels,rain_over_2mm,2,161,0.02881838214825566,0.7166867088277479,0.9773502985622473
monthly,gilde,tmean_under_2°C,0,41,0.05824346588701138,0.7175656420033756,0.9773502985622473
weekly,ummels,rain_over_20mm,2,161,-0.028659168696741306,0.7181855878083857,0.9773502985622473
weekly,ummels,precip_over_20mm,2,161,-0.028659168696741306,0.7181855878083857,0.9773502985622473
monthly,ummels,tmax_under_9°C,0,42,0.05727104089813326,0.718657468019755,0.9773502985622473
monthly,gilde,rain_over_8mm,1,40,-0.05870478584166836,0.7189825641697188,0.9773502985622473
weekly,pooled,tmax_over_24°C,1,333,-0.01972567994926031,0.719863491898055,0.9773502985622473
monthly,ummels,tmin_under_5°C,1,41,0.057719279507229805,0.7200041167973424,0.9773502985622473
weekly,ummels,tmax_over_26°C,0,163,-0.028255619556880725,0.7203142339562298,0.9773502985622473
monthly,ummels,wind_over_30km/h,2,40,-0.058190494446578284,0.7213453996690904,0.9773502985622473
weekly,gilde,wind_over_30km/h,2,170,0.027443207484733636,0.7224078293735577,0.9773502985622473
weekly,gilde,tmean_under_0°C,1,171,-0.027309895472865234,0.7229117530915058,0.9773502985622473
monthly,ummels,precip_over_10mm,2,40,0.057585778166885565,0.7241269465801666,0.9773502985622473
weekly,ummels,tmax_over_22°C,1,162,-0.027919360861575954,0.7243339841284246,0.9773502985622473
weekly,ummels,rain_mm_sum,1,162,0.027842364907449554,0.7250636246437447,0.9773502985622473
weekly,ummels,tmax_under_9°C,2,161,0.027809188615765392,0.7262055941516093,0.9773502985622473
monthly,ummels,tmax_over_27°C,0,42,0.05551659162358543,0.7269390037487922,0.9773502985622473
weekly,ummels,precip_over_15mm,1,162,-0.027524668646829543,0.7280768346846186,0.9773502985622473
weekly,ummels,tmean_under_0°C,1,162,-0.02741194563090084,0.7291469674425836,0.9773502985622473
monthly,pooled,rain_over_0.5mm,1,81,-0.0390655447329119,0.7291492619099581,0.9773502985622473
weekly,ummels,tmax_over_32°C,2,161,0.027494070363939242,0.7291865246577087,0.9773502985622473
weekly,gilde,tmean_under_4°C,1,171,0.026539713154720583,0.730419926426268,0.9773502985622473
monthly,ummels,rain_over_1mm,1,41,-0.055245733575478316,0.7315474704245474,0.9773502985622473
weekly,pooled,tmin_under_0°C,1,333,-0.018839481083289533,0.731955125423552,0.9773502985622473
monthly,ummels,wind_over_25km/h,1,41,-0.05506425745959022,0.7323967086877523,0.9773502985622473
weekly,ummels,rain_over_10mm,0,163,0.026954917866469568,0.7326888330671341,0.9773502985622473
monthly,pooled,tmean_under_0°C,0,83,0.03797554024352134,0.7332167283763547,0.9773502985622473
monthly,pooled,tmax_over_26°C,1,81,-0.03823965303799341,0.7346611741368555,0.9773502985622473
monthly,pooled,tmin_under_1°C,1,81,0.03787098817065167,0.7371259578183871,0.9773502985622473
weekly,gilde,tmax_over_28°C,1,171,-0.025728044920195245,0.7383603194241662,0.9773502985622473
weekly,pooled,tmin_under_5°C,1,333,0.01830925523537862,0.7392217611615195,0.9773502985622473
weekly,gilde,tmax_over_22°C,1,171,0.025511969501317008,0.7404788538459661,0.9773502985622473
weekly,gilde,precip_over_5mm,0,172,0.025435577157451223,0.7404891797823183,0.9773502985622473
weekly,gilde,precip_over_1mm,0,172,-0.025432629141983708,0.7405181831764202,0.9773502985622473
monthly,ummels,tmean_under_10°C,0,42,-0.05229821205476552,0.7422101894094176,0.9773502985622473
monthly,pooled,wind_over_45km/h,0,83,-0.03660806963021861,0.7424825645379262,0.9773502985622473
weekly,pooled,tmean_under_8°C,1,333,0.01793847476055222,0.7443170830104928,0.9773502985622473
monthly,ummels,rain_over_5mm,0,42,-0.05173113875172098,0.744911284272816,0.9773502985622473
monthly,gilde,tmin_under_0°C,0,41,-0.052356774504048256,0.7451035793541598,0.9773502985622473
monthly,ummels,rain_over_10mm,0,42,0.05167102159065351,0.7451978131523427,0.9773502985622473
monthly,gilde,precip_over_5mm,1,40,0.05250309164002619,0.7476412254138215,0.9773502985622473
weekly,gilde,gust_over_40km/h,0,172,-0.024552070025798164,0.7491975617950845,0.9773502985622473
monthly,gilde,rain_over_15mm,1,40,0.05205892959195717,0.74970717635551,0.9773502985622473
monthly,gilde,precip_over_15mm,1,40,0.05205892959195717,0.74970717635551,0.9773502985622473
weekly,gilde,precip_over_20mm,0,172,-0.02440261690044093,0.7506738364591451,0.9773502985622473
weekly,gilde,rain_over_20mm,0,172,-0.02440261690044093,0.7506738364591451,0.9773502985622473
monthly,ummels,snow_over_1cm,2,40,0.05184831066441148,0.7506874414543581,0.9773502985622473
monthly,gilde,tmin_under_5°C,1,40,-0.051669000224952286,0.7515222948526776,0.9773502985622473
monthly,gilde,wind_over_40km/h,1,40,0.05147550631105063,0.7524234984642635,0.9773502985622473
monthly,ummels,rain_mm_sum,2,40,0.05121951219512196,0.7536162964015737,0.9773502985622473
monthly,pooled,tmax_under_9°C,0,83,-0.034538952432512725,0.7565721835581336,0.9773502985622473
weekly,gilde,tmin_under_1°C,1,171,-0.02371702981267506,0.7581516087073176,0.9773502985622473
monthly,ummels,precip_over_5mm,2,40,0.05020410349135658,0.7583531035935703,0.9773502985622473
weekly,gilde,precip_over_2mm,0,172,-0.023603107031280237,0.7585865228849916,0.9773502985622473
weekly,ummels,rain_over_15mm,0,163,0.02420350029322781,0.759089670398226,0.9773502985622473
monthly,ummels,precip_over_1mm,1,41,-0.0492374774410108,0.7598260623663842,0.9773502985622473
weekly,pooled,gust_over_60km/h,2,331,0.01679817186579125,0.7607612468497718,0.9773502985622473
weekly,pooled,tmax_under_7°C,1,333,0.016707380763324193,0.7613138952637993,0.9773502985622473
monthly,gilde,tmin_under_1°C,1,40,-0.04955040564057108,0.7614071817338941,0.9773502985622473
monthly,gilde,wind_over_25km/h,2,39,-0.05022022286685793,0.7614228455518536,0.9773502985622473
weekly,ummels,tmax_over_26°C,1,162,0.023952643508928877,0.7622328005703154,0.9773502985622473
weekly,pooled,tmean_under_10°C,1,333,-0.01663960208399505,0.7622530891511401,0.9773502985622473
monthly,ummels,precip_over_5mm,1,41,0.04836180147380199,0.763974414349874,0.9773502985622473
weekly,pooled,tmean_under_4°C,1,333,0.016458599248393366,0.7647629098696681,0.9773502985622473
weekly,gilde,gust_over_80km/h,2,170,0.02295764946913771,0.7663429434336171,0.9773502985622473
monthly,gilde,tmin_under_3°C,1,40,0.04778966217521363,0.7696510271982631,0.9773502985622473
monthly,pooled,tmean_under_10°C,2,79,0.03345129027723896,0.7697786768074969,0.9773502985622473
monthly,pooled,tmin_under_2°C,0,83,-0.03248437802502016,0.7706418086203106,0.9773502985622473
weekly,ummels,tmax_over_27°C,0,163,0.022962674028384807,0.771089579225907,0.9773502985622473
