company,res,season,lag,split,n,r,p,impact_pct,config,factors
pooled,monthly,True,0,33,83,-0.024521202010595915,0.8258369975672183,8.91074842279842,rain=2,{'rain': 2}
pooled,monthly,True,0,33,83,-0.031234745954758787,0.7792359195314023,-6.745972223724095,rain=3,{'rain': 3}
pooled,monthly,True,0,33,83,0.03624489822479368,0.7449496049536993,-6.345710202925526,rain=5,{'rain': 5}
pooled,monthly,True,0,33,83,0.029794619619028285,0.7891730072057264,9.370973989458896,rain=8,{'rain': 8}
pooled,monthly,True,0,33,83,-0.023956290601226112,0.8297883021074718,-21.06387267360079,cold+frost,"{'frost': 0, 'cold': 5}"
pooled,monthly,True,0,33,83,-0.06955627374401609,0.532079373477037,-19.861550317925857,all-bad,"{'rain': 1, 'frost': 0, 'heat': 28, 'wind': 40}"
pooled,monthly,True,0,33,83,-0.16114746393924145,0.14556163827709173,-22.401132318755668,frost+wind,"{'frost': 0, 'wind': 40}"
pooled,monthly,True,1,33,81,-0.11394887757373973,0.3111060746142952,-18.028720313396818,frost=-3,{'frost': -3}
pooled,monthly,True,1,33,81,-0.051804744027276015,0.6460154537172155,-21.979042724958276,frost=-2,{'frost': -2}
pooled,monthly,True,1,33,81,-0.10899151104034821,0.3327614893651556,-23.643284781413964,frost=-1,{'frost': -1}
pooled,monthly,True,1,33,81,0.03283998568161505,0.7710172525092351,-18.979079328736283,frost=0,{'frost': 0}
pooled,monthly,True,1,33,81,-0.0009584558853692291,0.9932244227249887,-19.87024980626907,frost=1,{'frost': 1}
pooled,monthly,True,1,33,81,-0.00130251088218184,0.9907922991894134,-19.417398578968857,frost=2,{'frost': 2}
pooled,monthly,True,1,33,81,0.05437604045906194,0.6297101141559021,-23.124211889647295,frost=3,{'frost': 3}
pooled,monthly,True,1,33,81,-0.09027452875792097,0.42285322489270855,-25.765178797157418,cold=2,{'cold': 2}
pooled,monthly,True,1,33,81,0.017988903086231328,0.8733564065279121,-22.401132318755668,cold=4,{'cold': 4}
pooled,monthly,True,1,33,81,0.1392693950718599,0.21497686848194522,-21.979042724958276,cold=6,{'cold': 6}
pooled,monthly,True,1,33,81,-0.03055075141528146,0.7865861242401757,-20.608294149885666,cold=8,{'cold': 8}
pooled,monthly,True,1,33,81,0.048517278255072425,0.6671068233960544,-15.52506391846994,cold=10,{'cold': 10}
pooled,monthly,True,1,33,81,-0.044366648823238986,0.6941072602958496,-3.8910550763512575,heat=24,{'heat': 24}
pooled,monthly,True,1,33,81,-0.15181239137166658,0.17607751869110064,-4.028855821169863,heat=26,{'heat': 26}
pooled,monthly,True,1,33,81,-0.2280519983538884,0.04059590841010735,-21.832136055641136,heat=28,{'heat': 28}
pooled,monthly,True,1,33,81,-0.1879069917500455,0.09298118403081078,-5.416814092035127,heat=30,{'heat': 30}
pooled,monthly,True,1,33,81,-0.049019755998608104,0.6638658060976639,-11.295511072306596,heat=32,{'heat': 32}
pooled,monthly,True,1,33,81,-0.07650520227295904,0.4972387568966115,-12.276940273313775,wind=25,{'wind': 25}
pooled,monthly,True,1,33,81,-0.0452865767469037,0.6880885973473915,-11.704354303433306,wind=30,{'wind': 30}
pooled,monthly,True,1,33,81,-0.0023110844109544087,0.9836632623547961,-9.16033717148117,wind=35,{'wind': 35}
pooled,monthly,True,1,33,81,0.1739289314158097,0.12044893248702929,-6.485343905415785,wind=40,{'wind': 40}
pooled,monthly,True,1,33,81,0.23248362672701628,0.03674911842119109,-5.416814092035127,wind=45,{'wind': 45}
pooled,monthly,True,1,33,81,-0.03580565709031835,0.7509825898637023,-6.879679596072363,rain=1,{'rain': 1}
pooled,monthly,True,1,33,81,-0.010819968651918458,0.9236246571252006,4.095476294794209,rain=2,{'rain': 2}
pooled,monthly,True,1,33,81,0.00780535239711656,0.9448643681868606,4.3418811635749455,rain=3,{'rain': 3}
pooled,monthly,True,1,33,81,0.07734939077914725,0.49249003785027123,10.08407218416636,rain=5,{'rain': 5}
pooled,monthly,True,1,33,81,0.0821345396162764,0.4660295646717341,17.853129681133638,rain=8,{'rain': 8}
pooled,monthly,True,1,33,81,0.05118132384057046,0.6499943839102534,-21.979042724958276,cold+frost,"{'frost': 0, 'cold': 5}"
pooled,monthly,True,1,33,81,-0.1279789508437456,0.25487107475215004,-28.014108655919078,all-bad,"{'rain': 1, 'frost': 0, 'heat': 28, 'wind': 40}"
pooled,monthly,True,1,33,81,0.11609361515588423,0.30202642689431897,-18.028720313396818,frost+wind,"{'frost': 0, 'wind': 40}"
pooled,monthly,True,2,33,79,-0.027103062998624448,0.8125783472301696,-2.3319026578314417,frost=-3,{'frost': -3}
pooled,monthly,True,2,33,79,-0.0038865116839007776,0.9728822657700926,-13.77481500654757,frost=-2,{'frost': -2}
pooled,monthly,True,2,33,79,0.13307387398934603,0.24234638315191456,-13.252585881566137,frost=-1,{'frost': -1}
pooled,monthly,True,2,33,79,0.1872742351960251,0.09840101443335535,-12.960415080633304,frost=0,{'frost': 0}
pooled,monthly,True,2,33,79,0.1826194041447477,0.10720963357378274,-11.20501885053995,frost=1,{'frost': 1}
pooled,monthly,True,2,33,79,0.21119558355922077,0.06171173956755087,-11.20501885053995,frost=2,{'frost': 2}
pooled,monthly,True,2,33,79,0.2968702019664418,0.007889482034561785,-7.363872065941834,frost=3,{'frost': 3}
pooled,monthly,True,2,33,79,0.08067177160717857,0.47972142852771826,-20.015398096379034,cold=2,{'cold': 2}
pooled,monthly,True,2,33,79,0.1831447048732367,0.10618594890197035,-11.20501885053995,cold=4,{'cold': 4}
pooled,monthly,True,2,33,79,0.20526459388861593,0.06956575582018586,-12.743012943269438,cold=6,{'cold': 6}
pooled,monthly,True,2,33,79,0.2079007177783541,0.06598093670467454,-12.088846829651079,cold=8,{'cold': 8}
pooled,monthly,True,2,33,79,0.017261301652883653,0.8799854962775704,-10.895955192620354,cold=10,{'cold': 10}
pooled,monthly,True,2,33,79,-0.013777827965057566,0.904076155828842,11.92655102973983,heat=24,{'heat': 24}
pooled,monthly,True,2,33,79,-0.11152382409022041,0.32782586601475133,12.228350818612821,heat=26,{'heat': 26}
pooled,monthly,True,2,33,79,-0.16587312586459307,0.14402783702491864,3.5301567589604677,heat=28,{'heat': 28}
pooled,monthly,True,2,33,79,-0.02838451147046078,0.803890063876967,-1.5099095564375165,heat=30,{'heat': 30}
pooled,monthly,True,2,33,79,0.12036770257831347,0.2906729838939835,-4.164223845618309,heat=32,{'heat': 32}
pooled,monthly,True,2,33,79,-0.13515125917698745,0.23500624155352684,-8.156199094945581,wind=25,{'wind': 25}
pooled,monthly,True,2,33,79,-0.11187042912105735,0.32631528718650793,-6.762158643467342,wind=30,{'wind': 30}
pooled,monthly,True,2,33,79,-0.043865112563950995,0.7010880771025821,12.51824896603222,wind=35,{'wind': 35}
pooled,monthly,True,2,33,79,-0.08491432941770789,0.4568459153158159,-5.960672749228523,wind=40,{'wind': 40}
pooled,monthly,True,2,33,79,-0.10050665165316172,0.37814558256671005,-18.519755326080578,wind=45,{'wind': 45}
pooled,monthly,True,2,33,79,0.08015586150127911,0.48254432869122915,24.025076645861954,rain=1,{'rain': 1}
pooled,monthly,True,2,33,79,0.05781944627730361,0.6127563295539392,4.211386958326502,rain=2,{'rain': 2}
pooled,monthly,True,2,33,79,0.06455698203672279,0.5719110106847528,11.061118913493084,rain=3,{'rain': 3}
pooled,monthly,True,2,33,79,0.008914980589237922,0.9378466523623499,17.09982971655284,rain=5,{'rain': 5}
pooled,monthly,True,2,33,79,-0.057189205776350914,0.6166408574605708,-11.410546765083874,rain=8,{'rain': 8}
pooled,monthly,True,2,33,79,0.17817830738803545,0.11617320362321026,-10.146373599540182,cold+frost,"{'frost': 0, 'cold': 5}"
pooled,monthly,True,2,33,79,0.15613682088911066,0.16941119167225946,7.217940677852308,all-bad,"{'rain': 1, 'frost': 0, 'heat': 28, 'wind': 40}"
pooled,monthly,True,2,33,79,0.11626322038634311,0.3075557235012115,-11.922698285933143,frost+wind,"{'frost': 0, 'wind': 40}"
